Time(day),a(km),e,i(deg),n(deg),w(deg),f(deg),hp(km)
3124.69027412,nan,nan,     nan,     nan,     nan,     nan,nan
3125.59676206,nan,nan,     nan,     nan,     nan,     nan,nan
3126.95651015,nan,nan,     nan,     nan,     nan,     nan,nan
3127.86301481,nan,nan,     nan,     nan,     nan,     nan,nan
3128.76953250,nan,nan,     nan,     nan,     nan,     nan,nan
3129.67603618,nan,nan,     nan,     nan,     nan,     nan,nan
3131.94228797,nan,nan,     nan,     nan,     nan,     nan,nan
3132.84877718,nan,nan,     nan,     nan,     nan,     nan,nan
3133.75526089,nan,nan,     nan,     nan,     nan,     nan,nan
3134.66174339,nan,nan,     nan,     nan,     nan,     nan,nan
3135.11498685,nan,nan,     nan,     nan,     nan,     nan,nan
3136.02146861,nan,nan,     nan,     nan,     nan,     nan,nan
3136.47470713,nan,nan,     nan,     nan,     nan,     nan,nan
3137.38119265,nan,nan,     nan,     nan,     nan,     nan,nan
3137.83443570,nan,nan,     nan,     nan,     nan,     nan,nan
3138.74092632,nan,nan,     nan,     nan,     nan,     nan,nan
3139.64742954,nan,nan,     nan,     nan,     nan,     nan,nan
3140.10067891,nan,nan,     nan,     nan,     nan,     nan,nan
3141.00718456,nan,nan,     nan,     nan,     nan,     nan,nan
3141.91369374,nan,nan,     nan,     nan,     nan,     nan,nan
3143.72670124,nan,nan,     nan,     nan,     nan,     nan,nan
3143.72670342,nan,nan,     nan,     nan,     nan,     nan,nan
3144.63319197,nan,nan,     nan,     nan,     nan,     nan,nan
3145.53970988,nan,nan,     nan,     nan,     nan,     nan,nan
3146.89944640,nan,nan,     nan,     nan,     nan,     nan,nan
3147.80592673,nan,nan,     nan,     nan,     nan,     nan,nan
3148.71240352,nan,nan,     nan,     nan,     nan,     nan,nan
3149.16564166,nan,nan,     nan,     nan,     nan,     nan,nan
3150.07211063,nan,nan,     nan,     nan,     nan,     nan,nan
3150.97859343,nan,nan,     nan,     nan,     nan,     nan,nan
3151.88507728,nan,nan,     nan,     nan,     nan,     nan,nan
3152.79157169,nan,nan,     nan,     nan,     nan,     nan,nan
3155.05786112,nan,nan,     nan,     nan,     nan,     nan,nan
3155.51111859,nan,nan,     nan,     nan,     nan,     nan,nan
3157.32413508,nan,nan,     nan,     nan,     nan,     nan,nan
3157.77738889,nan,nan,     nan,     nan,     nan,     nan,nan
3158.23068356,nan,nan,     nan,     nan,     nan,     nan,nan
3159.59039675,nan,nan,     nan,     nan,     nan,     nan,nan
3160.49689796,nan,nan,     nan,     nan,     nan,     nan,nan
3161.85664446,nan,nan,     nan,     nan,     nan,     nan,nan
3162.76313284,nan,nan,     nan,     nan,     nan,     nan,nan
3163.66962665,nan,nan,     nan,     nan,     nan,     nan,nan
3165.02936612,nan,nan,     nan,     nan,     nan,     nan,nan
3165.93586745,nan,nan,     nan,     nan,     nan,     nan,nan
3166.84236808,nan,nan,     nan,     nan,     nan,     nan,nan
3167.74886876,nan,nan,     nan,     nan,     nan,     nan,nan
3167.74887023,nan,nan,     nan,     nan,     nan,     nan,nan
3168.65539398,nan,nan,     nan,     nan,     nan,     nan,nan
3169.56190114,nan,nan,     nan,     nan,     nan,     nan,nan
3170.46841882,nan,nan,     nan,     nan,     nan,     nan,nan
3171.82818936,nan,nan,     nan,     nan,     nan,     nan,nan
3173.18794674,nan,nan,     nan,     nan,     nan,     nan,nan
3174.09443932,nan,nan,     nan,     nan,     nan,     nan,nan
3174.09443960,nan,nan,     nan,     nan,     nan,     nan,nan
3176.36065188,nan,nan,     nan,     nan,     nan,     nan,nan
3176.81388543,nan,nan,     nan,     nan,     nan,     nan,nan
3177.72036751,nan,nan,     nan,     nan,     nan,     nan,nan
3178.62685523,nan,nan,     nan,     nan,     nan,     nan,nan
3178.62685625,nan,nan,     nan,     nan,     nan,     nan,nan
3181.34636403,nan,nan,     nan,     nan,     nan,     nan,nan
3182.70614452,nan,nan,     nan,     nan,     nan,     nan,nan
3183.61266265,nan,nan,     nan,     nan,     nan,     nan,nan
3184.97243194,nan,nan,     nan,     nan,     nan,     nan,nan
3185.87893794,nan,nan,     nan,     nan,     nan,     nan,nan
3186.78543963,nan,nan,     nan,     nan,     nan,     nan,nan
3187.69193511,nan,nan,     nan,     nan,     nan,     nan,nan
3188.59842587,nan,nan,     nan,     nan,     nan,     nan,nan
3189.05166816,nan,nan,     nan,     nan,     nan,     nan,nan
3191.31788905,nan,nan,     nan,     nan,     nan,     nan,nan
3191.77112410,nan,nan,     nan,     nan,     nan,     nan,nan
3192.67761874,nan,nan,     nan,     nan,     nan,     nan,nan
3193.58411908,nan,nan,     nan,     nan,     nan,     nan,nan
3195.39713133,nan,nan,     nan,     nan,     nan,     nan,nan
3195.85038600,nan,nan,     nan,     nan,     nan,     nan,nan
3196.75689712,nan,nan,     nan,     nan,     nan,     nan,nan
3197.21013581,nan,nan,     nan,     nan,     nan,     nan,nan
3197.66339200,nan,nan,     nan,     nan,     nan,     nan,nan
3198.56989857,nan,nan,     nan,     nan,     nan,     nan,nan
3199.47640001,nan,nan,     nan,     nan,     nan,     nan,nan
3201.28938797,nan,nan,     nan,     nan,     nan,     nan,nan
3201.74261328,nan,nan,     nan,     nan,     nan,     nan,nan
3202.64908909,nan,nan,     nan,     nan,     nan,     nan,nan
3203.55556209,nan,nan,     nan,     nan,     nan,     nan,nan
3204.91526860,nan,nan,     nan,     nan,     nan,     nan,nan
3206.27498787,nan,nan,     nan,     nan,     nan,     nan,nan
3206.72822650,nan,nan,     nan,     nan,     nan,     nan,nan
3207.63471262,nan,nan,     nan,     nan,     nan,     nan,nan
3208.54121041,nan,nan,     nan,     nan,     nan,     nan,nan
3210.35421688,nan,nan,     nan,     nan,     nan,     nan,nan
3210.80746816,nan,nan,     nan,     nan,     nan,     nan,nan
3211.71397579,nan,nan,     nan,     nan,     nan,     nan,nan
3213.07371315,nan,nan,     nan,     nan,     nan,     nan,nan
3213.52695767,nan,nan,     nan,     nan,     nan,     nan,nan
3214.88668199,nan,nan,     nan,     nan,     nan,     nan,nan
3216.24639107,nan,nan,     nan,     nan,     nan,     nan,nan
3216.69962620,nan,nan,     nan,     nan,     nan,     nan,nan
3217.60610065,nan,nan,     nan,     nan,     nan,     nan,nan
3218.51257513,nan,nan,     nan,     nan,     nan,     nan,nan
3220.32553484,nan,nan,     nan,     nan,     nan,     nan,nan
3220.77877712,nan,nan,     nan,     nan,     nan,     nan,nan
3221.68526563,nan,nan,     nan,     nan,     nan,     nan,nan
3222.59174801,nan,nan,     nan,     nan,     nan,     nan,nan
3223.49824103,nan,nan,     nan,     nan,     nan,     nan,nan
3225.31122387,nan,nan,     nan,     nan,     nan,     nan,nan
3226.21771267,nan,nan,     nan,     nan,     nan,     nan,nan
3226.67094483,nan,nan,     nan,     nan,     nan,     nan,nan
3227.57742297,nan,nan,     nan,     nan,     nan,     nan,nan
3228.48389403,nan,nan,     nan,     nan,     nan,     nan,nan
3229.84358555,nan,nan,     nan,     nan,     nan,     nan,nan
3230.75004189,nan,nan,     nan,     nan,     nan,     nan,nan
3231.65649605,nan,nan,     nan,     nan,     nan,     nan,nan
3233.01617693,nan,nan,     nan,     nan,     nan,     nan,nan
3235.28234531,nan,nan,     nan,     nan,     nan,     nan,nan
3235.73559067,nan,nan,     nan,     nan,     nan,     nan,nan
3236.64206824,nan,nan,     nan,     nan,     nan,     nan,nan
3237.54854768,nan,nan,     nan,     nan,     nan,     nan,nan
3237.54854988,nan,nan,     nan,     nan,     nan,     nan,nan
3238.45503736,nan,nan,     nan,     nan,     nan,     nan,nan
3239.36150893,nan,nan,     nan,     nan,     nan,     nan,nan
3240.26797690,nan,nan,     nan,     nan,     nan,     nan,nan
3241.17443803,nan,nan,     nan,     nan,     nan,     nan,nan
3241.62766689,nan,nan,     nan,     nan,     nan,     nan,nan
3242.53412376,nan,nan,     nan,     nan,     nan,     nan,nan
3244.34702371,nan,nan,     nan,     nan,     nan,     nan,nan
3244.80024820,nan,nan,     nan,     nan,     nan,     nan,nan
3245.70669844,nan,nan,     nan,     nan,     nan,     nan,nan
3246.15992369,nan,nan,     nan,     nan,     nan,     nan,nan
3247.51960656,nan,nan,     nan,     nan,     nan,     nan,nan
3248.42606630,nan,nan,     nan,     nan,     nan,     nan,nan
3249.33252934,nan,nan,     nan,     nan,     nan,     nan,nan
3250.23899393,nan,nan,     nan,     nan,     nan,     nan,nan
3251.14545662,nan,nan,     nan,     nan,     nan,     nan,nan
3252.05191850,nan,nan,     nan,     nan,     nan,     nan,nan
3252.50514924,nan,nan,     nan,     nan,     nan,     nan,nan
3254.31806353,nan,nan,     nan,     nan,     nan,     nan,nan
3255.22451071,nan,nan,     nan,     nan,     nan,     nan,nan
3256.13095171,nan,nan,     nan,     nan,     nan,     nan,nan
3256.58416882,nan,nan,     nan,     nan,     nan,     nan,nan
3257.49060097,nan,nan,     nan,     nan,     nan,     nan,nan
3259.30345669,nan,nan,     nan,     nan,     nan,     nan,nan
3260.20988586,nan,nan,     nan,     nan,     nan,     nan,nan
3262.02275811,nan,nan,     nan,     nan,     nan,     nan,nan
3262.47598614,nan,nan,     nan,     nan,     nan,     nan,nan
3263.38243518,nan,nan,     nan,     nan,     nan,     nan,nan
3264.74210852,nan,nan,     nan,     nan,     nan,     nan,nan
3265.19533092,nan,nan,     nan,     nan,     nan,     nan,nan
3266.10178219,nan,nan,     nan,     nan,     nan,     nan,nan
3267.00823025,nan,nan,     nan,     nan,     nan,     nan,nan
3267.46144858,nan,nan,     nan,     nan,     nan,     nan,nan
3268.36787882,nan,nan,     nan,     nan,     nan,     nan,nan
3269.72751388,nan,nan,     nan,     nan,     nan,     nan,nan
3271.08714421,nan,nan,     nan,     nan,     nan,     nan,nan
3271.99356592,nan,nan,     nan,     nan,     nan,     nan,nan
3272.44677742,nan,nan,     nan,     nan,     nan,     nan,nan
3273.35319710,nan,nan,     nan,     nan,     nan,     nan,nan
3275.16604115,nan,nan,     nan,     nan,     nan,     nan,nan
3276.07246805,nan,nan,     nan,     nan,     nan,     nan,nan
3276.97890034,nan,nan,     nan,     nan,     nan,     nan,nan
3277.88533231,nan,nan,     nan,     nan,     nan,     nan,nan
3278.33854700,nan,nan,     nan,     nan,     nan,     nan,nan
3280.15140142,nan,nan,     nan,     nan,     nan,     nan,nan
3281.05782331,nan,nan,     nan,     nan,     nan,     nan,nan
3281.96424062,nan,nan,     nan,     nan,     nan,     nan,nan
3282.87065077,nan,nan,     nan,     nan,     nan,     nan,nan
3283.32385300,nan,nan,     nan,     nan,     nan,     nan,nan
3285.13664880,nan,nan,     nan,     nan,     nan,     nan,nan
3286.04305259,nan,nan,     nan,     nan,     nan,     nan,nan
3286.94944275,nan,nan,     nan,     nan,     nan,     nan,nan
3288.30903714,nan,nan,     nan,     nan,     nan,     nan,nan
3289.21543646,nan,nan,     nan,     nan,     nan,     nan,nan
3290.12184061,nan,nan,     nan,     nan,     nan,     nan,nan
3291.02824839,nan,nan,     nan,     nan,     nan,     nan,nan
3294.20065997,nan,nan,     nan,     nan,     nan,     nan,nan
3295.10708861,nan,nan,     nan,     nan,     nan,     nan,nan
3296.01348212,nan,nan,     nan,     nan,     nan,     nan,nan
3296.01349387,nan,nan,     nan,     nan,     nan,     nan,nan
3296.91987726,nan,nan,     nan,     nan,     nan,     nan,nan
3298.27944937,nan,nan,     nan,     nan,     nan,     nan,nan
3299.18582766,nan,nan,     nan,     nan,     nan,     nan,nan
3300.99858719,nan,nan,     nan,     nan,     nan,     nan,nan
3301.90497238,nan,nan,     nan,     nan,     nan,     nan,nan
3302.81135584,nan,nan,     nan,     nan,     nan,     nan,nan
3303.26454815,nan,nan,     nan,     nan,     nan,     nan,nan
3304.17093328,nan,nan,     nan,     nan,     nan,     nan,nan
3305.07732068,nan,nan,     nan,     nan,     nan,     nan,nan
3305.98370718,nan,nan,     nan,     nan,     nan,     nan,nan
3306.89009225,nan,nan,     nan,     nan,     nan,     nan,nan
3308.24965985,nan,nan,     nan,     nan,     nan,     nan,nan
3310.06239356,nan,nan,     nan,     nan,     nan,     nan,nan
3310.96875604,nan,nan,     nan,     nan,     nan,     nan,nan
3311.87511005,nan,nan,     nan,     nan,     nan,     nan,nan
3312.78146510,nan,nan,     nan,     nan,     nan,     nan,nan
3314.14098200,nan,nan,     nan,     nan,     nan,     nan,nan
3315.95367470,nan,nan,     nan,     nan,     nan,     nan,nan
3320.93859655,nan,nan,     nan,     nan,     nan,     nan,nan
3321.84502768,nan,nan,     nan,     nan,     nan,     nan,nan
3322.75136582,nan,nan,     nan,     nan,     nan,     nan,nan
3323.20453070,nan,nan,     nan,     nan,     nan,     nan,nan
3324.11085641,nan,nan,     nan,     nan,     nan,     nan,nan
3325.92349789,nan,nan,     nan,     nan,     nan,     nan,nan
3326.82982852,nan,nan,     nan,     nan,     nan,     nan,nan
3328.18931849,nan,nan,     nan,     nan,     nan,     nan,nan
3329.09563525,nan,nan,     nan,     nan,     nan,     nan,nan
3330.00195068,nan,nan,     nan,     nan,     nan,     nan,nan
3330.90828029,nan,nan,     nan,     nan,     nan,     nan,nan
3331.81461682,nan,nan,     nan,     nan,     nan,     nan,nan
3333.17410226,nan,nan,     nan,     nan,     nan,     nan,nan
3333.17416935,nan,nan,     nan,     nan,     nan,     nan,nan
3334.98672177,nan,nan,     nan,     nan,     nan,     nan,nan
3335.89301988,nan,nan,     nan,     nan,     nan,     nan,nan
3340.87756529,nan,nan,     nan,     nan,     nan,     nan,nan
3341.78394696,nan,nan,     nan,     nan,     nan,     nan,nan
3342.69019242,nan,nan,     nan,     nan,     nan,     nan,nan
3343.14336322,nan,nan,     nan,     nan,     nan,     nan,nan
3344.04963765,nan,nan,     nan,     nan,     nan,     nan,nan
3344.95592010,nan,nan,     nan,     nan,     nan,     nan,nan
3345.86219636,nan,nan,     nan,     nan,     nan,     nan,nan
3346.76847269,nan,nan,     nan,     nan,     nan,     nan,nan
3348.12787101,nan,nan,     nan,     nan,     nan,     nan,nan
3349.03409156,nan,nan,     nan,     nan,     nan,     nan,nan
3349.94037429,nan,nan,     nan,     nan,     nan,     nan,nan
3350.84657788,nan,nan,     nan,     nan,     nan,     nan,nan
3351.75281797,nan,nan,     nan,     nan,     nan,     nan,nan
3353.11215365,nan,nan,     nan,     nan,     nan,     nan,nan
3354.01836847,nan,nan,     nan,     nan,     nan,     nan,nan
3354.92458089,nan,nan,     nan,     nan,     nan,     nan,nan
3355.83078685,nan,nan,     nan,     nan,     nan,     nan,nan
3357.19015162,nan,nan,     nan,     nan,     nan,     nan,nan
3358.09635889,nan,nan,     nan,     nan,     nan,     nan,nan
3359.00256687,nan,nan,     nan,     nan,     nan,     nan,nan
3359.90876674,nan,nan,     nan,     nan,     nan,     nan,nan
3360.81496190,nan,nan,     nan,     nan,     nan,     nan,nan
3361.72116696,nan,nan,     nan,     nan,     nan,     nan,nan
3363.08043634,nan,nan,     nan,     nan,     nan,     nan,nan
3363.98660167,nan,nan,     nan,     nan,     nan,     nan,nan
3364.89276294,nan,nan,     nan,     nan,     nan,     nan,nan
3366.70505182,nan,nan,     nan,     nan,     nan,     nan,nan
3367.15811987,nan,nan,     nan,     nan,     nan,     nan,nan
3368.97036406,nan,nan,     nan,     nan,     nan,     nan,nan
3372.14176436,nan,nan,     nan,     nan,     nan,     nan,nan
3373.04800868,nan,nan,     nan,     nan,     nan,     nan,nan
3373.95411786,nan,nan,     nan,     nan,     nan,     nan,nan
3374.86021031,nan,nan,     nan,     nan,     nan,     nan,nan
3375.76628509,nan,nan,     nan,     nan,     nan,     nan,nan
3376.21931709,nan,nan,     nan,     nan,     nan,     nan,nan
3377.12539090,nan,nan,     nan,     nan,     nan,     nan,nan
3378.03144787,nan,nan,     nan,     nan,     nan,     nan,nan
3378.93748941,nan,nan,     nan,     nan,     nan,     nan,nan
3379.84351916,nan,nan,     nan,     nan,     nan,     nan,nan
3380.74954446,nan,nan,     nan,     nan,     nan,     nan,nan
3381.65560394,nan,nan,     nan,     nan,     nan,     nan,nan
3382.56161398,nan,nan,     nan,     nan,     nan,     nan,nan
3383.92062259,nan,nan,     nan,     nan,     nan,     nan,nan
3384.82661592,nan,nan,     nan,     nan,     nan,     nan,nan
3385.73259325,nan,nan,     nan,     nan,     nan,     nan,nan
3386.63860188,nan,nan,     nan,     nan,     nan,     nan,nan
3387.09160359,nan,nan,     nan,     nan,     nan,     nan,nan
3387.54458713,nan,nan,     nan,     nan,     nan,     nan,nan
3388.90351786,nan,nan,     nan,     nan,     nan,     nan,nan
3391.62130977,nan,nan,     nan,     nan,     nan,     nan,nan
3392.52722509,nan,nan,     nan,     nan,     nan,     nan,nan
3392.98018094,nan,nan,     nan,     nan,     nan,     nan,nan
3393.88605366,nan,nan,     nan,     nan,     nan,     nan,nan
3396.60360914,nan,nan,     nan,     nan,     nan,     nan,nan
3397.50948963,nan,nan,     nan,     nan,     nan,     nan,nan
3397.96240525,nan,nan,     nan,     nan,     nan,     nan,nan
3398.86824072,nan,nan,     nan,     nan,     nan,     nan,nan
3399.77403386,nan,nan,     nan,     nan,     nan,     nan,nan
3400.67983462,nan,nan,     nan,     nan,     nan,     nan,nan
3401.13274231,nan,nan,     nan,     nan,     nan,     nan,nan
3401.58563873,nan,nan,     nan,     nan,     nan,     nan,nan
3402.94429927,nan,nan,     nan,     nan,     nan,     nan,nan
3403.85004110,nan,nan,     nan,     nan,     nan,     nan,nan
3404.75576253,nan,nan,     nan,     nan,     nan,     nan,nan
3404.75579194,nan,nan,     nan,     nan,     nan,     nan,nan
3405.66150327,nan,nan,     nan,     nan,     nan,     nan,nan
3406.56718650,nan,nan,     nan,     nan,     nan,     nan,nan
3408.37849620,nan,nan,     nan,     nan,     nan,     nan,nan
3408.83132230,nan,nan,     nan,     nan,     nan,     nan,nan
3409.73695049,nan,nan,     nan,     nan,     nan,     nan,nan
3410.64258611,nan,nan,     nan,     nan,     nan,     nan,nan
3411.54822761,nan,nan,     nan,     nan,     nan,     nan,nan
3412.45382885,nan,nan,     nan,     nan,     nan,     nan,nan
3413.35941778,nan,nan,     nan,     nan,     nan,     nan,nan
3413.81220862,nan,nan,     nan,     nan,     nan,     nan,nan
3414.71774467,nan,nan,     nan,     nan,     nan,     nan,nan
3416.07600660,nan,nan,     nan,     nan,     nan,     nan,nan
3416.52877058,nan,nan,     nan,     nan,     nan,     nan,nan
3417.43427323,nan,nan,     nan,     nan,     nan,     nan,nan
3418.79248588,nan,nan,     nan,     nan,     nan,     nan,nan
3419.69792913,nan,nan,     nan,     nan,     nan,     nan,nan
3422.41415428,nan,nan,     nan,     nan,     nan,     nan,nan
3423.31951026,nan,nan,     nan,     nan,     nan,     nan,nan
3426.48813757,nan,nan,     nan,     nan,     nan,     nan,nan
3427.39338827,nan,nan,     nan,     nan,     nan,     nan,nan
3428.75120500,nan,nan,     nan,     nan,     nan,     nan,nan
3429.65640063,nan,nan,     nan,     nan,     nan,     nan,nan
3430.56164847,nan,nan,     nan,     nan,     nan,     nan,nan
3431.46699400,nan,nan,     nan,     nan,     nan,     nan,nan
3432.37206584,nan,nan,     nan,     nan,     nan,     nan,nan
3433.27715730,nan,nan,     nan,     nan,     nan,     nan,nan
3433.72969854,nan,nan,     nan,     nan,     nan,     nan,nan
3434.63477695,nan,nan,     nan,     nan,     nan,     nan,nan
3435.53969709,nan,nan,     nan,     nan,     nan,     nan,nan
3436.44467570,nan,nan,     nan,     nan,     nan,     nan,nan
3437.34969158,nan,nan,     nan,     nan,     nan,     nan,nan
3438.25470573,nan,nan,     nan,     nan,     nan,     nan,nan
3438.70718686,nan,nan,     nan,     nan,     nan,     nan,nan
3439.61214044,nan,nan,     nan,     nan,     nan,     nan,nan
3440.51710577,nan,nan,     nan,     nan,     nan,     nan,nan
3440.51720673,nan,nan,     nan,     nan,     nan,     nan,nan
3441.42212257,nan,nan,     nan,     nan,     nan,     nan,nan
3443.23191442,nan,nan,     nan,     nan,     nan,     nan,nan
3443.68435265,nan,nan,     nan,     nan,     nan,     nan,nan
3444.58918065,nan,nan,     nan,     nan,     nan,     nan,nan
3445.49382166,nan,nan,     nan,     nan,     nan,     nan,nan
3446.39877988,nan,nan,     nan,     nan,     nan,     nan,nan
3446.39878724,nan,nan,     nan,     nan,     nan,     nan,nan
3447.30351534,nan,nan,     nan,     nan,     nan,     nan,nan
3448.20823177,nan,nan,     nan,     nan,     nan,     nan,nan
3448.66057414,nan,nan,     nan,     nan,     nan,     nan,nan
3449.56524577,nan,nan,     nan,     nan,     nan,     nan,nan
3451.37457059,nan,nan,     nan,     nan,     nan,     nan,nan
3451.82689437,nan,nan,     nan,     nan,     nan,     nan,nan
3452.27919566,nan,nan,     nan,     nan,     nan,     nan,nan
3453.63609833,nan,nan,     nan,     nan,     nan,     nan,nan
3454.54067000,nan,nan,     nan,     nan,     nan,     nan,nan
3456.34974146,nan,nan,     nan,     nan,     nan,     nan,nan
3457.25415401,nan,nan,     nan,     nan,     nan,     nan,nan
3458.15854278,nan,nan,     nan,     nan,     nan,     nan,nan
3459.51515513,nan,nan,     nan,     nan,     nan,     nan,nan
3461.32396420,nan,nan,     nan,     nan,     nan,     nan,nan
3461.77607626,nan,nan,     nan,     nan,     nan,     nan,nan
3462.22826258,nan,nan,     nan,     nan,     nan,     nan,nan
3463.58474837,nan,nan,     nan,     nan,     nan,     nan,nan
3464.48904117,nan,nan,     nan,     nan,     nan,     nan,nan
3466.29749079,nan,nan,     nan,     nan,     nan,     nan,nan
3466.29750333,nan,nan,     nan,     nan,     nan,     nan,nan
3467.20174529,nan,nan,     nan,     nan,     nan,     nan,nan
3468.10597538,nan,nan,     nan,     nan,     nan,     nan,nan
3469.46227731,nan,nan,     nan,     nan,     nan,     nan,nan
3471.27061435,nan,nan,     nan,     nan,     nan,     nan,nan
3471.27064032,nan,nan,     nan,     nan,     nan,     nan,nan
3472.17475699,nan,nan,     nan,     nan,     nan,     nan,nan
3473.53094091,nan,nan,     nan,     nan,     nan,     nan,nan
3474.43506194,nan,nan,     nan,     nan,     nan,     nan,nan
3476.24324702,nan,nan,     nan,     nan,     nan,     nan,nan
3477.14725437,nan,nan,     nan,     nan,     nan,     nan,nan
3478.05137189,nan,nan,     nan,     nan,     nan,     nan,nan
3478.50337529,nan,nan,     nan,     nan,     nan,     nan,nan
3479.40742657,nan,nan,     nan,     nan,     nan,     nan,nan
3481.21555641,nan,nan,     nan,     nan,     nan,     nan,nan
3482.11955013,nan,nan,     nan,     nan,     nan,     nan,nan
3484.37961473,nan,nan,     nan,     nan,     nan,     nan,nan
3486.18765790,nan,nan,     nan,     nan,     nan,     nan,nan
3487.09140070,nan,nan,     nan,     nan,     nan,     nan,nan
3487.09163261,nan,nan,     nan,     nan,     nan,     nan,nan
3487.99571367,nan,nan,     nan,     nan,     nan,     nan,nan
3488.44771978,nan,nan,     nan,     nan,     nan,     nan,nan
3489.35169435,nan,nan,     nan,     nan,     nan,     nan,nan
3491.15978731,nan,nan,     nan,     nan,     nan,     nan,nan
3492.06376488,nan,nan,     nan,     nan,     nan,     nan,nan
3492.96790042,nan,nan,     nan,     nan,     nan,     nan,nan
3493.41992210,nan,nan,     nan,     nan,     nan,     nan,nan
3495.22797056,nan,nan,     nan,     nan,     nan,     nan,nan
3495.67987731,nan,nan,     nan,     nan,     nan,     nan,nan
3496.13192297,nan,nan,     nan,     nan,     nan,     nan,nan
3497.03594181,nan,nan,     nan,     nan,     nan,     nan,nan
3497.94008526,nan,nan,     nan,     nan,     nan,     nan,nan
3498.39209174,nan,nan,     nan,     nan,     nan,     nan,nan
3499.29615082,nan,nan,     nan,     nan,     nan,     nan,nan
3501.10437112,nan,nan,     nan,     nan,     nan,     nan,nan
3502.00832343,nan,nan,     nan,     nan,     nan,     nan,nan
3502.91249160,nan,nan,     nan,     nan,     nan,     nan,nan
3503.36451522,nan,nan,     nan,     nan,     nan,     nan,nan
3504.26861731,nan,nan,     nan,     nan,     nan,     nan,nan
3506.07698042,nan,nan,     nan,     nan,     nan,     nan,nan
3506.98109512,nan,nan,     nan,     nan,     nan,     nan,nan
3508.33749968,nan,nan,     nan,     nan,     nan,     nan,nan
3508.78960068,nan,nan,     nan,     nan,     nan,     nan,nan
3509.69382521,nan,nan,     nan,     nan,     nan,     nan,nan
3511.05016412,nan,nan,     nan,     nan,     nan,     nan,nan
3511.95440706,nan,nan,     nan,     nan,     nan,     nan,nan
3512.85870734,nan,nan,     nan,     nan,     nan,     nan,nan
3513.31072062,nan,nan,     nan,     nan,     nan,     nan,nan
3514.21509872,nan,nan,     nan,     nan,     nan,     nan,nan
3514.66727575,nan,nan,     nan,     nan,     nan,     nan,nan
3515.57147826,nan,nan,     nan,     nan,     nan,     nan,nan
3516.02366943,nan,nan,     nan,     nan,     nan,     nan,nan
3516.92808743,nan,nan,     nan,     nan,     nan,     nan,nan
3517.83257040,nan,nan,     nan,     nan,     nan,     nan,nan
3518.28490385,nan,nan,     nan,     nan,     nan,     nan,nan
3519.18934781,nan,nan,     nan,     nan,     nan,     nan,nan
3520.54595107,nan,nan,     nan,     nan,     nan,     nan,nan
3520.99819689,nan,nan,     nan,     nan,     nan,     nan,nan
3521.90250583,nan,nan,     nan,     nan,     nan,     nan,nan
3521.90273689,nan,nan,     nan,     nan,     nan,     nan,nan
3523.71188077,nan,nan,     nan,     nan,     nan,     nan,nan
3524.16411820,nan,nan,     nan,     nan,     nan,     nan,nan
3525.52098665,nan,nan,     nan,     nan,     nan,     nan,nan
3526.87790541,nan,nan,     nan,     nan,     nan,     nan,nan
3528.68703066,nan,nan,     nan,     nan,     nan,     nan,nan
3529.13964700,nan,nan,     nan,     nan,     nan,     nan,nan
3530.04431685,nan,nan,     nan,     nan,     nan,     nan,nan
3530.94903910,nan,nan,     nan,     nan,     nan,     nan,nan
3531.85379107,nan,nan,     nan,     nan,     nan,     nan,nan
3532.75856055,nan,nan,     nan,     nan,     nan,     nan,nan
3533.21095321,nan,nan,     nan,     nan,     nan,     nan,nan
3534.11578143,nan,nan,     nan,     nan,     nan,     nan,nan
3534.56822604,nan,nan,     nan,     nan,     nan,     nan,nan
3535.47307260,nan,nan,     nan,     nan,     nan,     nan,nan
3535.92542870,nan,nan,     nan,     nan,     nan,     nan,nan
3535.92551599,nan,nan,     nan,     nan,     nan,     nan,nan
3538.64022162,nan,nan,     nan,     nan,     nan,     nan,nan
3539.54523853,nan,nan,     nan,     nan,     nan,     nan,nan
3540.45016942,nan,nan,     nan,     nan,     nan,     nan,nan
3541.80767066,nan,nan,     nan,     nan,     nan,     nan,nan
3541.80775217,nan,nan,     nan,     nan,     nan,     nan,nan
3542.71268758,nan,nan,     nan,     nan,     nan,     nan,nan
3543.16529151,nan,nan,     nan,     nan,     nan,     nan,nan
3543.61783265,nan,nan,     nan,     nan,     nan,     nan,nan
3544.52290028,nan,nan,     nan,     nan,     nan,     nan,nan
3545.42801332,nan,nan,     nan,     nan,     nan,     nan,nan
3548.14348444,nan,nan,     nan,     nan,     nan,     nan,nan
3548.59610656,nan,nan,     nan,     nan,     nan,     nan,nan
3549.50131109,nan,nan,     nan,     nan,     nan,     nan,nan
3550.85917236,nan,nan,     nan,     nan,     nan,     nan,nan
3551.76442933,nan,nan,     nan,     nan,     nan,     nan,nan
3552.66972468,nan,nan,     nan,     nan,     nan,     nan,nan
3553.12236502,nan,nan,     nan,     nan,     nan,     nan,nan
3554.02766643,nan,nan,     nan,     nan,     nan,     nan,nan
3554.93298934,nan,nan,     nan,     nan,     nan,     nan,nan
3555.83832399,nan,nan,     nan,     nan,     nan,     nan,nan
3556.74368770,nan,nan,     nan,     nan,     nan,     nan,nan
3556.74371052,nan,nan,     nan,     nan,     nan,     nan,nan
3559.00721310,nan,nan,     nan,     nan,     nan,     nan,nan
