Time(day),a(km),e,i(deg),n(deg),w(deg),f(deg),hp(km)
3951.05512688,42177.759325,0.0004344, 10.7295, 33.8463,154.3822,195.7361,35781.302804
3952.05300351,42178.054852,0.0004215, 10.7300, 33.8364,155.8512,194.3444,35782.143183
3962.03143176,42175.968265,0.0004229, 10.7486, 33.7437,167.3951,183.5052,35779.996312
3963.02930665,42175.896256,0.0004114, 10.7500, 33.7430,170.4670,180.5132,35780.408848
3963.02930677,42175.896255,0.0004114, 10.7500, 33.7430,170.4670,180.5132,35780.408848
3965.02498571,42176.388621,0.0003616, 10.7514, 33.7368,174.8979,176.2221,35783.002385
3965.02498870,42176.388597,0.0003616, 10.7514, 33.7368,174.8978,176.2233,35783.002337
3968.01842629,42177.360141,0.0002795, 10.7540, 33.7062,169.1124,182.2120,35787.438226
3969.01623229,42177.341209,0.0002739, 10.7558, 33.6933,164.0081,187.3862,35787.652965
3970.01404022,42177.083028,0.0002829, 10.7583, 33.6817,159.7385,191.7268,35787.015323
3973.00748484,42175.534538,0.0003430, 10.7665, 33.6640,158.8832,192.7989,35782.934869
3974.00536604,42175.078759,0.0003579, 10.7687, 33.6628,161.2224,190.5553,35781.847444
3974.42313824,42174.380622,0.0003447, 10.7693, 33.6623,167.4407,335.0826,35781.708231
3979.99218482,42175.333326,0.0003389, 10.7744, 33.6403,176.8749,175.3518,35782.903882
3980.98998855,42175.609780,0.0003261, 10.7753, 33.6304,178.3896,173.9223,35783.720139
3982.98555663,42175.852479,0.0003063, 10.7780, 33.6082,179.5294,172.9443,35784.800792
3983.98333586,42175.696688,0.0003035, 10.7800, 33.5977,179.3094,173.2446,35784.761993
3983.98341368,42175.697527,0.0003035, 10.7800, 33.5977,179.3100,173.2721,35784.763664
3990.96783588,42172.906732,0.0003359, 10.7938, 33.5845,194.6036,158.5066,35780.605214
3992.96337721,42173.551254,0.0002842, 10.7946, 33.5797,202.0127,151.2540,35783.428872
4001.94306763,42171.754146,0.0002499, 10.8101, 33.5300,183.9252,170.0452,35783.080876
4002.94082162,42171.497949,0.0002602, 10.8112, 33.5314,187.0042,167.0506,35782.390950
4003.93861839,42171.412885,0.0002652, 10.8118, 33.5319,190.5627,163.5944,35782.094304
4004.93629952,42171.484776,0.0002653, 10.8122, 33.5306,194.3387,159.8819,35782.163169
4012.91800434,42171.884709,0.0002136, 10.8195, 33.4717,208.7189,146.1941,35784.739749
4013.91569609,42171.267707,0.0002230, 10.8216, 33.4683,207.8272,147.1667,35783.728444
4013.91575992,42171.268869,0.0002230, 10.8216, 33.4683,207.8283,147.1887,35783.730880
4014.91340166,42170.591309,0.0002373, 10.8236, 33.4679,208.2251,146.8532,35782.447716
4019.90188184,42170.133167,0.0002425, 10.8269, 33.4763,235.1777,120.3105,35781.771560
4023.89251312,42170.949634,0.0001365, 10.8289, 33.4426,256.0251, 99.7877,35787.057622
4023.89252273,42170.949662,0.0001365, 10.8289, 33.4426,256.0253, 99.7910,35787.057692
4026.88548784,42169.762333,0.0000990, 10.8344, 33.4255,235.6602,120.4074,35787.452870
4026.88549224,42169.762388,0.0000990, 10.8344, 33.4255,235.6606,120.4086,35787.452987
4026.88557992,42169.763488,0.0000990, 10.8344, 33.4255,235.6680,120.4328,35787.455338
4027.88316913,42169.242974,0.0001069, 10.8361, 33.4246,227.8360,128.3243,35786.601419
4028.88083382,42168.784521,0.0001200, 10.8373, 33.4253,224.2467,132.0007,35785.587534
4029.87849751,42168.446987,0.0001342, 10.8380, 33.4263,224.3347,132.0009,35784.652361
4030.87615738,42168.266781,0.0001468, 10.8384, 33.4267,226.9532,129.4713,35783.942813
4031.87381111,42168.252179,0.0001565, 10.8383, 33.4255,231.2040,125.3102,35783.518438
4032.87145774,42168.384067,0.0001631, 10.8381, 33.4223,236.4697,120.1350,35783.373089
4041.84999427,42167.937070,0.0001455, 10.8443, 33.3504,260.3579, 97.0589,35783.666773
4051.82576545,42167.876633,0.0001959, 10.8480, 33.3024,322.1252, 36.1324,35781.481505
4054.81840572,42166.546225,0.0001416, 10.8528, 33.2837,328.5977, 29.9119,35782.440784
4063.79623267,42166.432431,0.0001973, 10.8533, 33.2282,319.5553, 39.7689,35779.977397
4063.79623583,42166.432386,0.0001973, 10.8533, 33.2282,319.5552, 39.7702,35779.977396
4072.77361857,42163.683127,0.0002070, 10.8625, 33.1627,319.8909, 40.2101,35776.821052
4072.77364315,42163.682914,0.0002070, 10.8625, 33.1627,319.8918, 40.2181,35776.821237
4080.75317678,42164.619578,0.0003175, 10.8674, 33.0788,  0.5634,  0.1974,35773.095512
4087.73525160,42162.845485,0.0002639, 10.8723, 33.0390,358.3104,  3.0779,35773.583950
4089.72992154,42163.380345,0.0002895, 10.8722, 33.0148,357.0051,  4.5131,35773.037245
4089.73001902,42163.378577,0.0002895, 10.8722, 33.0148,357.0071,  4.5463,35773.037285
4094.71685505,42163.591612,0.0003308, 10.8776, 32.9432,  4.3769,357.5939,35771.509556
4103.69313788,42162.201194,0.0004117, 10.8857, 32.8826,  2.4079,  0.3187,35766.709726
4103.69316774,42162.200646,0.0004116, 10.8857, 32.8826,  2.4082,  0.3292,35766.709726
4104.69053566,42162.599882,0.0004451, 10.8866, 32.8671,  6.2045,356.6295,35765.697405
4106.68527915,42162.648905,0.0004769, 10.8904, 32.8370, 15.0369,347.9967,35764.404522
4106.68528066,42162.648902,0.0004769, 10.8904, 32.8370, 15.0369,347.9972,35764.404522
4109.67725988,42161.231056,0.0004481, 10.8976, 32.8124, 24.6244,338.6577,35764.203965
4116.65848926,42160.560622,0.0004117, 10.9028, 32.7637, 23.0634,340.8340,35765.069218
4125.63399023,42159.048633,0.0004290, 10.9186, 32.6674, 30.9714,333.7173,35762.828872
4126.63117413,42158.633394,0.0004201, 10.9200, 32.6653, 30.2921,334.4491,35762.787749
4126.63120791,42158.633483,0.0004201, 10.9200, 32.6653, 30.2931,334.4603,35762.787602
4137.60071698,42158.224608,0.0005739, 10.9375, 32.5748, 42.4964,323.1313,35755.896474
4137.60072767,42158.224729,0.0005739, 10.9375, 32.5748, 42.4964,323.1352,35755.896459
4138.59797606,42157.746010,0.0005575, 10.9393, 32.5734, 44.0072,321.7147,35756.110096
4139.59522137,42157.409946,0.0005421, 10.9405, 32.5717, 44.8132,321.0000,35756.420317
4149.56714912,42158.054249,0.0005658, 10.9530, 32.4782, 45.7929,320.8916,35756.064650
4150.56428456,42157.581363,0.0005623, 10.9554, 32.4720, 47.4458,319.3092,35755.741896
4151.56140679,42157.002739,0.0005532, 10.9578, 32.4685, 48.9798,317.8398,35755.546657
4152.55853497,42156.417806,0.0005404, 10.9599, 32.4671, 50.0664,316.8191,35755.503181
4161.53267093,42156.987374,0.0006673, 10.9702, 32.4126, 48.4030,319.1447,35750.720057
4161.53271863,42156.987576,0.0006673, 10.9702, 32.4126, 48.4027,319.1623,35750.720126
4164.52402032,42155.660785,0.0006753, 10.9782, 32.4005, 56.5742,311.1989,35749.059180
4171.50379659,42154.790380,0.0006000, 10.9842, 32.3822, 60.5478,307.7867,35751.363925
4180.47741234,42153.250058,0.0006036, 10.9994, 32.3281, 67.6343,301.4012,35749.672806
4180.47749473,42153.251224,0.0006036, 10.9994, 32.3281, 67.6332,301.4320,35749.672543
4181.47450838,42152.846567,0.0005881, 11.0004, 32.3302, 67.9211,301.2000,35749.921203
4188.45369651,42154.162797,0.0006901, 11.0050, 32.2896, 62.7466,306.8671,35746.935296
4197.42673328,42151.644819,0.0006502, 11.0156, 32.2753, 77.3049,292.9210,35746.102576
4197.42673459,42151.644814,0.0006502, 11.0156, 32.2753, 77.3049,292.9215,35746.102557
4201.41462262,42152.740292,0.0006448, 11.0173, 32.2398, 75.9331,294.5795,35747.423537
4207.39637102,42150.937499,0.0006463, 11.0267, 32.2128, 83.0733,287.8429,35745.558525
4208.39330811,42150.426087,0.0006298, 11.0275, 32.2151, 84.2477,286.7250,35745.743173
4210.38719157,42150.104376,0.0005977, 11.0275, 32.2171, 83.5431,287.5502,35746.775108
4213.37800017,42151.157471,0.0006201, 11.0268, 32.1981, 77.6595,293.6312,35746.883099
4216.36863195,42151.671667,0.0006994, 11.0304, 32.1678, 78.1699,293.2700,35744.054325
4216.36865927,42151.671746,0.0006994, 11.0304, 32.1678, 78.1698,293.2799,35744.054280
4216.36866519,42151.671763,0.0006994, 11.0304, 32.1678, 78.1698,293.2821,35744.054270
4219.35938070,42150.543033,0.0007290, 11.0357, 32.1579, 84.6347,286.9897,35741.681530
4220.35629347,42150.044974,0.0007236, 11.0368, 32.1586, 86.9425,284.7413,35741.409261
4223.34703592,42149.237128,0.0006828, 11.0370, 32.1569, 91.6839,280.1903,35742.324426
4224.34390877,42149.303432,0.0006676, 11.0365, 32.1521, 92.2498,279.6790,35743.028289
4225.34080908,42149.513288,0.0006548, 11.0361, 32.1449, 92.3442,279.6524,35743.777636
4226.33766565,42149.817107,0.0006456, 11.0359, 32.1355, 92.0935,279.9580,35744.472066
4227.33457458,42150.153038,0.0006405, 11.0360, 32.1247, 91.6800,280.4475,35745.022648
4229.32825963,42150.673764,0.0006420, 11.0373, 32.1018, 91.1476,281.0877,35745.478308
4229.32829448,42150.673540,0.0006420, 11.0373, 32.1018, 91.1481,281.0997,35745.477988
4231.32192801,42150.638094,0.0006521, 11.0399, 32.0828, 92.1128,280.2235,35745.017097
4236.30618395,42148.305074,0.0006213, 11.0450, 32.0719,100.0041,272.5933,35743.984648
4237.30312631,42148.134462,0.0006007, 11.0447, 32.0713,100.1594,272.5232,35744.681407
4241.29039972,42149.593497,0.0005997, 11.0435, 32.0382, 91.7725,281.1001,35746.180197
4244.28076687,42149.861641,0.0006734, 11.0477, 32.0045, 92.2958,280.7006,35743.344317
4248.26799920,42148.229115,0.0006914, 11.0527, 31.9915,101.0090,272.1675,35740.953261
4249.26477545,42147.918470,0.0006810, 11.0528, 31.9894,102.9754,270.2363,35741.081157
4255.24547694,42148.949180,0.0006058, 11.0516, 31.9334,105.5535,267.9414,35745.279507
4256.24215761,42149.242316,0.0006036, 11.0523, 31.9196,105.1832,268.3281,35745.665621
4265.21257260,42147.092157,0.0005563, 11.0607, 31.8622,114.6816,259.0395,35745.510961
4266.20931107,42147.359343,0.0005352, 11.0602, 31.8551,113.1778,260.5772,35746.668114
4267.20608076,42147.850252,0.0005236, 11.0599, 31.8443,110.2734,263.5297,35747.645483
4276.17661220,42147.320871,0.0006266, 11.0719, 31.7636,114.1570,259.9413,35742.777814
4277.17358435,42147.137026,0.0006159, 11.0721, 31.7587,116.1030,258.1176,35743.044441
4277.17361381,42147.136928,0.0006159, 11.0721, 31.7587,116.1030,258.1282,35743.043951
4279.16702061,42147.249107,0.0005863, 11.0718, 31.7422,118.6567,255.6327,35744.405084
4279.16702129,42147.249098,0.0005863, 11.0718, 31.7422,118.6567,255.6330,35744.405065
4279.16703016,42147.248986,0.0005863, 11.0718, 31.7422,118.6569,255.6360,35744.404821
4280.16372550,42147.520841,0.0005704, 11.0718, 31.7305,119.1552,255.1678,35745.342879
4284.15046254,42148.880458,0.0005355, 11.0749, 31.6719,117.9732,256.4687,35748.176298
4285.14713519,42148.981897,0.0005364, 11.0766, 31.6584,117.9640,256.5031,35748.236234
4290.13057695,42147.356511,0.0005381, 11.0851, 31.6223,125.3713,249.2237,35746.542639
4292.12393130,42146.847235,0.0005048, 11.0861, 31.6155,128.5204,246.1108,35747.438187
4295.11376715,42147.897314,0.0004410, 11.0865, 31.5870,122.9697,251.6578,35751.176458
4299.10030663,42148.979613,0.0005054, 11.0944, 31.5322,114.4465,260.2191,35749.544508
4300.09704725,42148.647518,0.0005247, 11.0970, 31.5254,116.2531,258.4555,35748.397216
4304.08362768,42147.189612,0.0005316, 11.1029, 31.5125,126.6864,248.0505,35746.650336
4305.08027138,42147.133705,0.0005199, 11.1033, 31.5067,128.7201,246.0267,35747.088260
4307.07358001,42147.488387,0.0004889, 11.1040, 31.4881,131.2499,243.5318,35748.747055
4313.05334869,42149.131802,0.0004386, 11.1127, 31.4086,130.2014,244.6516,35752.511035
4320.02967249,42147.212482,0.0003986, 11.1238, 31.3776,142.5511,232.2966,35752.276394
4324.01603023,42149.024575,0.0003278, 11.1272, 31.3352,129.1009,245.7115,35757.073715
4325.01261526,42149.375948,0.0003418, 11.1296, 31.3221,124.6830,250.1193,35756.835908
4328.00240538,42148.819259,0.0004074, 11.1385, 31.3022,125.8765,248.8920,35753.510974
4328.00240698,42148.819275,0.0004074, 11.1385, 31.3022,125.8765,248.8926,35753.510994
4333.98207990,42147.802669,0.0003825, 11.1454, 31.2871,142.5726,232.1496,35753.546591
4335.97526236,42148.549439,0.0003489, 11.1469, 31.2666,143.8060,230.8997,35755.709238
4344.94459539,42148.007610,0.0003226, 11.1647, 31.2070,151.1501,223.4395,35756.274209
4345.94120470,42147.769583,0.0003114, 11.1657, 31.2074,154.2056,220.3685,35756.511812
4346.93779659,42147.728405,0.0002927, 11.1663, 31.2064,156.6099,217.9428,35757.257784
4347.93437853,42147.905187,0.0002675, 11.1666, 31.2033,157.6714,216.8573,35758.497415
4354.91037131,42149.602471,0.0002546, 11.1789, 31.1484,127.9703,246.3639,35760.736589
4355.90696003,42149.143365,0.0002716, 11.1814, 31.1493,131.6101,242.6939,35759.560138
4357.90014889,42148.281700,0.0002841, 11.1845, 31.1547,141.0212,233.2234,35758.174077
4359.89336299,42148.081307,0.0002698, 11.1855, 31.1550,149.2541,224.9445,35758.576531
4362.88310628,42149.008365,0.0002211, 11.1865, 31.1367,155.3047,218.8118,35761.554074
4362.88319917,42149.007729,0.0002211, 11.1865, 31.1367,155.3041,218.8460,35761.552538
4366.86942515,42150.262799,0.0001756, 11.1921, 31.0994,150.6912,223.3189,35764.727898
4375.83873355,42148.903721,0.0001155, 11.2020, 31.0884,179.8813,193.8144,35765.900527
4376.83529290,42149.384559,0.0000828, 11.2021, 31.0816,177.5489,196.1006,35767.758150
4376.83529603,42149.384537,0.0000828, 11.2021, 31.0816,177.5486,196.1020,35767.758101
4381.81811917,42150.532900,0.0001107, 11.2101, 31.0427,103.1178,270.3000,35767.731612
4383.81129575,42149.713320,0.0001335, 11.2140, 31.0449,119.3882,253.9345,35765.949482
4388.79431986,42149.373968,0.0000930, 11.2149, 31.0444,156.5871,216.5272,35767.317305
4394.77390761,42151.303014,0.0000308, 11.2193, 30.9912,104.3771,268.5006,35771.869587
4396.76708655,42150.862429,0.0000365, 11.2225, 30.9825,112.9370,259.8407,35771.188297
4404.73974262,42151.085878,0.0001004, 11.2239, 30.9636,348.5904, 23.7078,35768.717234
4404.73980683,42151.085207,0.0001004, 11.2239, 30.9636,348.5932, 23.7283,35768.717385
4405.73647009,42151.586203,0.0001260, 11.2245, 30.9523,  1.4591, 10.8335,35768.140341
4406.73294708,42151.932243,0.0001461, 11.2257, 30.9413, 12.2153,359.9800,35767.639593
4415.70238651,42150.856388,0.0000884, 11.2326, 30.9147, 27.9336,343.7094,35768.996719
4416.69906555,42151.284358,0.0000979, 11.2322, 30.9062, 18.7222,352.8883,35769.023566
4423.67531678,42152.811665,0.0001681, 11.2377, 30.8333, 19.7146,351.4745,35767.590783
4424.67194394,42152.479117,0.0001617, 11.2390, 30.8290, 20.6512,350.4754,35767.529751
4425.66856899,42152.098262,0.0001531, 11.2400, 30.8266, 19.8445,351.2159,35767.511493
4435.63477232,42154.211751,0.0003398, 11.2439, 30.7485, 23.6636,346.6877,35761.751476
4436.63138114,42153.979756,0.0003355, 11.2458, 30.7419, 27.7316,342.5374,35761.702416
4438.62462138,42153.276366,0.0003090, 11.2487, 30.7363, 32.8959,337.2087,35762.118097
4438.62474172,42153.277094,0.0003090, 11.2487, 30.7363, 32.8999,337.2482,35762.117655
4446.59782670,42155.085470,0.0003232, 11.2491, 30.6697, 22.2512,347.2927,35763.324932
4446.59787690,42155.084698,0.0003232, 11.2491, 30.6697, 22.2527,347.3093,35763.324873
4447.59452600,42155.419713,0.0003372, 11.2501, 30.6552, 22.9367,346.5559,35763.069561
4448.59126979,42155.589784,0.0003472, 11.2515, 30.6418, 24.1370,345.3185,35762.817548
4458.55800526,42155.502620,0.0004059, 11.2593, 30.5735, 19.8807,348.8203,35760.258437
4458.55803637,42155.502013,0.0004058, 11.2593, 30.5735, 19.8817,348.8304,35760.258385
4465.53476463,42156.109759,0.0005006, 11.2716, 30.4992, 38.9320,329.1932,35756.871678
4467.52812533,42155.666237,0.0004704, 11.2736, 30.4941, 40.3718,327.5692,35757.701470
4467.52816660,42155.666211,0.0004704, 11.2736, 30.4941, 40.3730,327.5829,35757.701214
4474.50509626,42158.211704,0.0005071, 11.2768, 30.4164, 35.5369,331.8590,35758.698129
4483.47589308,42157.267416,0.0005007, 11.2910, 30.3499, 39.2599,327.4686,35758.023841
4494.44028865,42158.412331,0.0006424, 11.3090, 30.2616, 51.4777,314.3073,35753.195911
4495.43716157,42158.420269,0.0006288, 11.3098, 30.2593, 51.6614,314.0673,35753.777887
4496.43392476,42158.634001,0.0006201, 11.3102, 30.2546, 51.2925,314.3414,35754.356704
4505.40513343,42160.744469,0.0006704, 11.3229, 30.1572, 52.7996,312.1044,35754.343963
4506.40172139,42160.429048,0.0006650, 11.3252, 30.1522, 53.9706,310.7642,35754.258278
4507.39857125,42160.125420,0.0006566, 11.3272, 30.1491, 54.8653,309.7918,35754.306245
4517.36689077,42162.426044,0.0008024, 11.3395, 30.0803, 54.5466,309.2097,35750.458680
4518.36376105,42162.114185,0.0008119, 11.3426, 30.0750, 57.1698,306.5005,35749.749053
4518.36376717,42162.114273,0.0008119, 11.3426, 30.0750, 57.1697,306.5028,35749.749080
4521.35437014,42160.880900,0.0007778, 11.3495, 30.0774, 63.3588,300.0334,35749.954671
4530.32635375,42163.512315,0.0007681, 11.3579, 30.0147, 63.4917,299.1358,35752.993105
4531.32337623,42163.395660,0.0007723, 11.3600, 30.0065, 64.5146,298.0721,35752.696886
4531.32342791,42163.396310,0.0007723, 11.3600, 30.0065, 64.5136,298.0917,35752.697138
4533.31720706,42162.828807,0.0007687, 11.3645, 29.9970, 66.9777,295.4403,35752.284865
4542.28954226,42164.375965,0.0007979, 11.3718, 29.9661, 64.2379,297.3687,35752.597198
4542.28957276,42164.375887,0.0007979, 11.3718, 29.9661, 64.2381,297.3796,35752.597089
4552.25917691,42164.027118,0.0008070, 11.3865, 29.9441, 76.6846,284.0119,35751.864482
4553.25635452,42164.586880,0.0008034, 11.3866, 29.9371, 76.2045,284.4777,35752.578077
4562.22936758,42164.630183,0.0008106, 11.3988, 29.8798, 81.9414,277.9816,35752.316801
4563.22645376,42164.500012,0.0007981, 11.3997, 29.8810, 82.5702,277.2858,35752.713986
4564.22323764,42164.541578,0.0007851, 11.4001, 29.8820, 82.6506,277.0279,35753.303558
4577.18474136,42165.594322,0.0008732, 11.4115, 29.8328, 88.8914,269.5871,35750.638994
4588.15280989,42167.563012,0.0008361, 11.4177, 29.7561, 93.0496,264.5346,35754.170031
4589.14999829,42167.299752,0.0008281, 11.4189, 29.7547, 94.2530,263.2707,35754.244974
4602.11257937,42168.764486,0.0008903, 11.4269, 29.6812, 96.1564,260.1711,35753.085456
4608.09562245,42170.305742,0.0008054, 11.4263, 29.6611,100.5683,255.2440,35758.208487
4608.09574104,42170.303552,0.0008054, 11.4263, 29.6611,100.5716,255.2836,35758.205016
4609.09283651,42170.833950,0.0008002, 11.4262, 29.6490,100.1874,255.5577,35758.955909
4618.06757701,42170.150962,0.0007801, 11.4354, 29.5773,107.3263,247.6616,35759.119142
4620.06202011,42170.669988,0.0007439, 11.4351, 29.5711,107.1488,247.6670,35761.164424
4629.03701316,42171.872175,0.0008350, 11.4431, 29.4824,105.5883,248.4266,35758.523050
4641.00420758,42173.993998,0.0007485, 11.4501, 29.3736,112.8586,240.1531,35764.293823
4642.00159030,42173.699820,0.0007487, 11.4519, 29.3651,114.1194,238.8433,35763.988301
4642.99890277,42173.433111,0.0007454, 11.4536, 29.3586,115.4624,237.4230,35763.862123
4642.99891239,42173.433157,0.0007454, 11.4536, 29.3586,115.4623,237.4266,35763.862126
4650.97741889,42175.634835,0.0006490, 11.4568, 29.3002,111.6741,240.5464,35770.127547
4650.97742008,42175.634824,0.0006490, 11.4568, 29.3002,111.6741,240.5468,35770.127531
4652.97204278,42175.893404,0.0006915, 11.4600, 29.2702,109.6294,242.4195,35768.593660
4660.95082867,42175.370072,0.0006915, 11.4718, 29.2287,121.1557,230.2172,35768.071687
4661.94830847,42175.952304,0.0006737, 11.4719, 29.2185,121.1691,230.1672,35769.405465
4671.92213662,42175.828236,0.0006391, 11.4877, 29.1132,127.4701,223.0983,35770.736793
4671.92216789,42175.828336,0.0006391, 11.4877, 29.1132,127.4694,223.1102,35770.736762
4673.91689318,42176.096625,0.0006038, 11.4897, 29.1066,128.9680,221.4164,35772.493932
4674.91431870,42176.458812,0.0005813, 11.4901, 29.1019,128.7461,221.5621,35773.805868
4674.91432381,42176.458769,0.0005813, 11.4901, 29.1019,128.7461,221.5639,35773.805771
4683.89112066,42176.824151,0.0006390, 11.5059, 29.0190,123.3877,226.1923,35771.737854
4688.87842446,42178.069151,0.0005668, 11.5105, 29.0057,130.0196,219.1704,35776.027012
4689.87603821,42178.595901,0.0005506, 11.5110, 28.9955,129.7738,219.3973,35777.238126
4697.85585989,42177.912529,0.0005367, 11.5264, 28.9193,134.3541,214.2378,35777.139759
4705.83602256,42179.960842,0.0004062, 11.5336, 28.8818,128.4933,219.5306,35784.692130
4706.83354812,42180.130206,0.0004155, 11.5353, 28.8698,125.0223,222.9316,35784.470352
4715.81147383,42179.556755,0.0004396, 11.5521, 28.8515,136.5201,210.7718,35782.878856
4725.78740978,42179.243658,0.0003946, 11.5676, 28.7831,140.9674,205.7355,35784.463568
4726.78515596,42179.231427,0.0003817, 11.5690, 28.7838,142.5929,204.0948,35784.998580
4735.76352439,42181.187907,0.0003059, 11.5760, 28.7349,119.1340,226.9201,35790.149551
4735.76358621,42181.188742,0.0003059, 11.5760, 28.7349,119.1303,226.9461,35790.150718
4745.74009220,42182.086069,0.0002532, 11.5861, 28.7213,130.5674,214.8977,35793.272100
4746.73795861,42182.144793,0.0002506, 11.5870, 28.7113,128.8843,216.6026,35793.440083
4748.73318428,42181.741627,0.0002553, 11.5898, 28.6934,128.2388,217.1056,35792.839147
4749.73100378,42181.401785,0.0002583, 11.5915, 28.6869,129.2218,216.1229,35792.372862
4751.72641104,42180.764092,0.0002568, 11.5950, 28.6801,132.8206,212.4338,35791.795461
4752.72410724,42180.579026,0.0002498, 11.5964, 28.6795,134.8865,210.3166,35791.909034
4759.70797635,42182.461735,0.0001409, 11.5970, 28.6608,104.6536,240.1723,35798.384109
4761.70337151,42182.726434,0.0001805, 11.5983, 28.6396, 90.3249,254.3989,35796.976897
4765.69425435,42181.262222,0.0002520, 11.6061, 28.6200,101.3126,243.2170,35792.496892
4768.68765644,42181.201703,0.0002155, 11.6082, 28.6289,110.7765,233.6711,35793.975052
4773.67617874,42183.514604,0.0001721, 11.6068, 28.5940, 88.6753,255.4984,35798.118086
4782.65607180,42182.095674,0.0001446, 11.6158, 28.5444, 84.3950,259.4567,35797.862346
4787.64508957,42183.899842,0.0002271, 11.6139, 28.5065, 49.2950,294.4295,35796.184305
4793.63171415,42182.242302,0.0003007, 11.6231, 28.4599, 69.5925,273.8986,35791.422465
4802.61211083,42184.310975,0.0003025, 11.6244, 28.3921, 56.3088,286.9952,35793.414422
4803.60982453,42183.948027,0.0003063, 11.6259, 28.3801, 57.9462,285.3020,35792.890083
4808.59905692,42182.758718,0.0002871, 11.6327, 28.3491, 59.2233,283.9599,35792.513570
4812.59043664,42183.951941,0.0003255, 11.6323, 28.3272, 45.3241,297.7945,35792.086567
4813.58824867,42184.342436,0.0003558, 11.6320, 28.3159, 43.4455,299.6482,35791.197337
4814.58605778,42184.621008,0.0003898, 11.6321, 28.3022, 43.2751,299.7943,35790.041338
4814.58606753,42184.620930,0.0003898, 11.6321, 28.3022, 43.2753,299.7976,35790.041305
4815.58388434,42184.716590,0.0004226, 11.6329, 28.2872, 44.6509,298.4013,35788.753523
4816.58170871,42184.593622,0.0004498, 11.6343, 28.2725, 47.1715,295.8628,35787.483827
4817.57953992,42184.266826,0.0004684, 11.6363, 28.2598, 50.3548,292.6627,35786.373359
4819.57522615,42183.307379,0.0004768, 11.6410, 28.2443, 56.8122,286.1737,35785.060480
4820.57307941,42182.899807,0.0004690, 11.6430, 28.2413, 59.2216,283.7487,35784.982825
4821.57094412,42182.686612,0.0004566, 11.6445, 28.2401, 60.5986,282.3591,35785.289295
4823.56668447,42183.040849,0.0004334, 11.6454, 28.2361, 59.6121,283.3261,35786.624343
4823.56672586,42183.040317,0.0004334, 11.6454, 28.2361, 59.6140,283.3392,35786.623577
4824.56459603,42183.541508,0.0004297, 11.6452, 28.2304, 57.6453,285.3014,35787.280158
4825.56247103,42184.109314,0.0004337, 11.6450, 28.2215, 55.4928,287.4522,35787.676958
4826.56033380,42184.596076,0.0004442, 11.6449, 28.2094, 53.8567,289.0851,35787.723467
4827.55819821,42184.881637,0.0004577, 11.6453, 28.1953, 53.1521,289.7893,35787.439225
4830.55186453,42184.344223,0.0004863, 11.6493, 28.1517, 55.8050,287.1649,35785.697062
4835.54126780,42182.828249,0.0004709, 11.6586, 28.1137, 59.4726,283.5061,35784.830191
4844.52219279,42184.176806,0.0006404, 11.6655, 28.0263, 54.5952,288.4058,35779.026009
4844.52220362,42184.176923,0.0006404, 11.6655, 28.0263, 54.5950,288.4099,35779.026090
4845.52007090,42183.685803,0.0006554, 11.6683, 28.0157, 57.3790,285.6251,35777.904415
4846.51796574,42183.115423,0.0006593, 11.6713, 28.0091, 60.1557,282.8552,35777.167536
4854.50117710,42184.158587,0.0006267, 11.6794, 27.9687, 60.9066,282.1889,35779.587257
4855.49910440,42184.239987,0.0006387, 11.6804, 27.9547, 60.9986,282.1270,35779.162663
4856.49700658,42184.086617,0.0006495, 11.6820, 27.9406, 61.6842,281.4633,35778.554311
4857.49491321,42183.746064,0.0006572, 11.6839, 27.9275, 62.7959,280.3749,35777.887975
4858.49282568,42183.299344,0.0006610, 11.6862, 27.9161, 64.1110,279.0843,35777.280452
4859.49073650,42182.833850,0.0006609, 11.6887, 27.9070, 65.4086,277.8092,35776.818417
4860.48866143,42182.423308,0.0006576, 11.6911, 27.9002, 66.5000,276.7441,35776.548555
4861.48658505,42182.117354,0.0006521, 11.6933, 27.8954, 67.2417,276.0268,35776.476413
4862.48451293,42181.942071,0.0006457, 11.6952, 27.8921, 67.5356,275.7580,35776.571711
4863.48244594,42181.904164,0.0006400, 11.6966, 27.8895, 67.3298,275.9904,35776.774726
4864.48037648,42181.996257,0.0006367, 11.6976, 27.8868, 66.6259,276.7203,35777.002385
4865.47830448,42182.200016,0.0006380, 11.6983, 27.8832, 65.4959,277.8760,35777.153836
4866.47622931,42182.486038,0.0006456, 11.6986, 27.8778, 64.1038,279.2942,35777.119289
4867.47414607,42182.811234,0.0006609, 11.6989, 27.8702, 62.7125,280.7104,35776.796033
4868.47207735,42183.115839,0.0006844, 11.6993, 27.8601, 61.6534,281.8016,35776.112759
4869.46995939,42183.324918,0.0007143, 11.7001, 27.8479, 61.2488,282.2224,35775.057978
4871.46576125,42183.157964,0.0007783, 11.7038, 27.8218, 63.0820,280.4375,35772.190427
4871.46577112,42183.158084,0.0007783, 11.7038, 27.8218, 63.0818,280.4412,35772.190519
4872.46369111,42182.718095,0.0008022, 11.7066, 27.8115, 65.1782,278.3747,35770.743706
4875.45745343,42181.012941,0.0008073, 11.7154, 27.8037, 72.0794,271.5510,35768.824618
4877.45332442,42180.925276,0.0007770, 11.7183, 27.8073, 73.6962,269.9938,35770.016205
