Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg),hp(km)
2309.25590983,nan,nan,     nan,     nan,     nan,182.4028,nan
2321.25707691,nan,nan,     nan,     nan,     nan,189.9315,nan
2321.25710643,nan,nan,     nan,     nan,     nan,187.0896,nan
2331.25908828,nan,nan,     nan,     nan,     nan,195.2485,nan
2332.25929521,nan,nan,     nan,     nan,     nan,196.5720,nan
2335.26010441,nan,nan,     nan,     nan,     nan,198.9957,nan
2339.26141874,nan,nan,     nan,     nan,     nan,197.2252,nan
2343.26291885,nan,nan,     nan,     nan,     nan,200.6859,nan
2347.26451894,nan,nan,     nan,     nan,     nan,203.2642,nan
2351.26640129,nan,nan,     nan,     nan,     nan,205.1836,nan
2352.26689573,nan,nan,     nan,     nan,     nan,205.6076,nan
2353.26740873,nan,nan,     nan,     nan,     nan,206.1576,nan
2357.26950801,nan,nan,     nan,     nan,     nan,208.3234,nan
2359.77089484,nan,nan,     nan,     nan,     nan,209.8475,nan
2364.77379464,nan,nan,     nan,     nan,     nan,212.8440,nan
2365.77440633,nan,nan,     nan,     nan,     nan,212.9414,nan
2367.27533663,nan,nan,     nan,     nan,     nan,213.6462,nan
2370.27721877,nan,nan,     nan,     nan,     nan,215.3880,nan
2371.27784119,nan,nan,     nan,     nan,     nan,215.7604,nan
2373.77932621,nan,nan,     nan,     nan,     nan,217.1641,nan
2380.78362865,nan,nan,     nan,     nan,     nan,220.1435,nan
2385.78654753,nan,nan,     nan,     nan,     nan,222.5729,nan
2387.78768225,nan,nan,     nan,     nan,     nan,223.7016,nan
2388.28789435,nan,nan,     nan,     nan,     nan,224.0626,nan
2391.28952778,nan,nan,     nan,     nan,     nan,224.8704,nan
2392.79031111,nan,nan,     nan,     nan,     nan,225.3288,nan
2401.79444204,nan,nan,     nan,     nan,     nan,229.5343,nan
2405.29574313,nan,nan,     nan,     nan,     nan,203.9575,nan
2407.29645894,nan,nan,     nan,     nan,     nan,232.2444,nan
2409.29717354,nan,nan,     nan,     nan,     nan,230.1817,nan
2412.29803384,nan,nan,     nan,     nan,     nan,234.2899,nan
2412.79815723,nan,nan,     nan,     nan,     nan,232.4507,nan
2419.79970632,nan,nan,     nan,     nan,     nan,235.4701,nan
2421.30003922,nan,nan,     nan,     nan,     nan,235.8827,nan
2449.30210075,nan,nan,     nan,     nan,     nan,248.4877,nan
2454.80204169,nan,nan,     nan,     nan,     nan,249.4331,nan
2455.80224183,nan,nan,     nan,     nan,     nan,251.0947,nan
2461.30238329,nan,nan,     nan,     nan,     nan,254.1887,nan
2467.80310279,nan,nan,     nan,     nan,     nan,258.0619,nan
2475.30458051,nan,nan,     nan,     nan,     nan,265.1666,nan
2477.80476367,nan,nan,     nan,     nan,     nan,264.8342,nan
2484.80653121,nan,nan,     nan,     nan,     nan,269.5439,nan
2489.30785352,nan,nan,     nan,     nan,     nan,272.1681,nan
2496.81082722,nan,nan,     nan,     nan,     nan,276.8434,nan
2498.81173882,nan,nan,     nan,     nan,     nan,277.8117,nan
2500.81270582,nan,nan,     nan,     nan,     nan,278.9576,nan
2506.31555352,nan,nan,     nan,     nan,     nan,282.7048,nan
2507.81639495,nan,nan,     nan,     nan,     nan,284.5440,nan
2512.81926157,nan,nan,     nan,     nan,     nan,287.5978,nan
2513.81987773,nan,nan,     nan,     nan,     nan,288.3198,nan
2517.82233982,nan,nan,     nan,     nan,     nan,290.9726,nan
2520.32386912,nan,nan,     nan,     nan,     nan,292.8920,nan
2532.33151360,nan,nan,     nan,     nan,     nan,302.4317,nan
2535.33324882,nan,nan,     nan,     nan,     nan,303.6063,nan
2544.33774380,nan,nan,     nan,     nan,     nan,295.9860,nan
2549.33997676,nan,nan,     nan,     nan,     nan,297.0058,nan
2553.34170803,nan,nan,     nan,     nan,     nan,298.5986,nan
2556.34277147,nan,nan,     nan,     nan,     nan,297.5501,nan
2560.34432651,nan,nan,     nan,     nan,     nan,308.2186,nan
2562.34496154,nan,nan,     nan,     nan,     nan,311.0605,nan
2566.34566999,nan,nan,     nan,     nan,     nan,303.3542,nan
2587.34921026,nan,nan,     nan,     nan,     nan,335.0273,nan
2604.34980904,nan,nan,     nan,     nan,     nan,340.2985,nan
2628.35223116,nan,nan,     nan,     nan,     nan,353.6656,nan
2637.85521997,nan,nan,     nan,     nan,     nan,356.2668,nan
2640.35643795,nan,nan,     nan,     nan,     nan,356.1809,nan
2651.86164099,nan,nan,     nan,     nan,     nan,  5.0503,nan
2658.86554686,nan,nan,     nan,     nan,     nan, 12.0518,nan
2665.36952532,nan,nan,     nan,     nan,     nan, 16.8246,nan
2671.37330382,nan,nan,     nan,     nan,     nan, 21.9640,nan
2673.87492373,nan,nan,     nan,     nan,     nan, 23.6542,nan
2675.87609783,nan,nan,     nan,     nan,     nan, 25.1267,nan
2679.37836178,nan,nan,     nan,     nan,     nan, 27.6019,nan
2681.87997282,nan,nan,     nan,     nan,     nan, 30.4151,nan
2688.88386569,nan,nan,     nan,     nan,     nan, 35.3884,nan
2694.38682701,nan,nan,     nan,     nan,     nan, 40.5909,nan
2715.39419721,nan,nan,     nan,     nan,     nan, 54.8289,nan
2721.39535335,nan,nan,     nan,     nan,     nan, 59.1604,nan
2724.39580106,nan,nan,     nan,     nan,     nan, 61.3491,nan
2726.39606798,nan,nan,     nan,     nan,     nan, 66.6089,nan
2778.39984696,nan,nan,     nan,     nan,     nan, 87.9057,nan
2829.42547020,nan,nan,     nan,     nan,     nan,125.7782,nan
2830.42610863,nan,nan,     nan,     nan,     nan,128.7003,nan
2836.42962495,nan,nan,     nan,     nan,     nan,136.7103,nan
2840.43176142,nan,nan,     nan,     nan,     nan,139.0766,nan
2848.43554760,nan,nan,     nan,     nan,     nan,145.0525,nan
2854.43824579,nan,nan,     nan,     nan,     nan,154.1912,nan
2866.44164812,nan,nan,     nan,     nan,     nan,162.8028,nan
2879.44322952,nan,nan,     nan,     nan,     nan,161.3589,nan
2881.44340283,nan,nan,     nan,     nan,     nan,163.4674,nan
2886.44384151,nan,nan,     nan,     nan,     nan,167.4208,nan
2893.44438055,nan,nan,     nan,     nan,     nan,182.7360,nan
2904.44444830,nan,nan,     nan,     nan,     nan,175.9063,nan
2908.44496219,nan,nan,     nan,     nan,     nan,191.1183,nan
2914.44518495,nan,nan,     nan,     nan,     nan,184.5923,nan
2924.44684548,nan,nan,     nan,     nan,     nan,200.6065,nan
2945.45387287,nan,nan,     nan,     nan,     nan,214.7528,nan
2948.45533117,nan,nan,     nan,     nan,     nan,216.7410,nan
2959.46139928,nan,nan,     nan,     nan,     nan,226.3323,nan
2962.46324823,nan,nan,     nan,     nan,     nan,228.8877,nan
2965.46518213,nan,nan,     nan,     nan,     nan,231.5462,nan
2973.47033302,nan,nan,     nan,     nan,     nan,239.0806,nan
2978.97377787,nan,nan,     nan,     nan,     nan,243.3893,nan
2980.97501931,nan,nan,     nan,     nan,     nan,244.8847,nan
2984.47710438,nan,nan,     nan,     nan,     nan,248.2995,nan
2987.47883162,nan,nan,     nan,     nan,     nan,252.2300,nan
2995.48302100,nan,nan,     nan,     nan,     nan,259.6555,nan
2997.98413369,nan,nan,     nan,     nan,     nan,261.6093,nan
3003.48633911,nan,nan,     nan,     nan,     nan,267.5108,nan
3006.48742421,nan,nan,     nan,     nan,     nan,270.9600,nan
3009.48835197,nan,nan,     nan,     nan,     nan,273.4008,nan
3016.48987805,nan,nan,     nan,     nan,     nan,275.4348,nan
3018.99042312,nan,nan,     nan,     nan,     nan,275.9390,nan
3025.99129850,nan,nan,     nan,     nan,     nan,281.8347,nan
3029.49173117,nan,nan,     nan,     nan,     nan,284.6480,nan
3031.99184750,nan,nan,     nan,     nan,     nan,284.6823,nan
3034.49203936,nan,nan,     nan,     nan,     nan,285.9829,nan
3071.99570007,nan,nan,     nan,     nan,     nan,316.4930,nan
